,AreaId,Geometry
17966,230356,"MULTIPOLYGON(((-74.009941702597 40.7485752152367,-74.0090781627161 40.749708315981,-74.0073510829543 40.749708315981,-74.0064875430734 40.7485752152367,-74.0073510829543 40.7474420951846,-74.0090781627161 40.7474420951846,-74.009941702597 40.7485752152367)))"
17967,230357,"MULTIPOLYGON(((-74.009941702597 40.7508413974173,-74.0090781627161 40.7519744595455,-74.0073510829543 40.7519744595455,-74.0064875430734 40.7508413974173,-74.0073510829543 40.749708315981,-74.0090781627161 40.749708315981,-74.009941702597 40.7508413974173)))"
17968,230358,"MULTIPOLYGON(((-74.009941702597 40.7531075023656,-74.0090781627161 40.7542405258774,-74.0073510829543 40.7542405258774,-74.0064875430734 40.7531075023656,-74.0073510829543 40.7519744595455,-74.0090781627161 40.7519744595455,-74.009941702597 40.7531075023656)))"
17969,230359,"MULTIPOLYGON(((-74.009941702597 40.7553735300808,-74.0090781627161 40.7565065149757,-74.0073510829543 40.7565065149757,-74.0064875430734 40.7553735300808,-74.0073510829543 40.7542405258774,-74.0090781627161 40.7542405258774,-74.009941702597 40.7553735300808)))"
17970,230360,"MULTIPOLYGON(((-74.009941702597 40.7576394805619,-74.0090781627161 40.7587724268394,-74.0073510829543 40.7587724268394,-74.0064875430734 40.7576394805619,-74.0073510829543 40.7565065149757,-74.0090781627161 40.7565065149757,-74.009941702597 40.7576394805619)))"
18131,230521,"MULTIPOLYGON(((-74.0073510829543 40.6998336195439,-74.0064875430734 40.7009675504213,-74.0047604633117 40.7009675504213,-74.0038969234308 40.6998336195439,-74.0047604633117 40.6986996693636,-74.0064875430734 40.6986996693636,-74.0073510829543 40.6998336195439)))"
18132,230522,"MULTIPOLYGON(((-74.0073510829543 40.7021014619957,-74.0064875430734 40.703235354267,-74.0047604633117 40.703235354267,-74.0038969234308 40.7021014619957,-74.0047604633117 40.7009675504213,-74.0064875430734 40.7009675504213,-74.0073510829543 40.7021014619957)))"
18133,230523,"MULTIPOLYGON(((-74.0073510829543 40.7043692272351,-74.0064875430734 40.7055030808998,-74.0047604633117 40.7055030808998,-74.0038969234308 40.7043692272351,-74.0047604633117 40.703235354267,-74.0064875430734 40.703235354267,-74.0073510829543 40.7043692272351)))"
18134,230524,"MULTIPOLYGON(((-74.0073510829543 40.706636915261,-74.0064875430734 40.7077707303186,-74.0047604633117 40.7077707303186,-74.0038969234308 40.706636915261,-74.0047604633117 40.7055030808998,-74.0064875430734 40.7055030808998,-74.0073510829543 40.706636915261)))"
18135,230525,"MULTIPOLYGON(((-74.0073510829543 40.7089045260726,-74.0064875430734 40.7100383025227,-74.0047604633117 40.7100383025227,-74.0038969234308 40.7089045260726,-74.0047604633117 40.7077707303186,-74.0064875430734 40.7077707303186,-74.0073510829543 40.7089045260726)))"
18136,230526,"MULTIPOLYGON(((-74.0073510829543 40.7111720596689,-74.0064875430734 40.712305797511,-74.0047604633117 40.712305797511,-74.0038969234308 40.7111720596689,-74.0047604633117 40.7100383025227,-74.0064875430734 40.7100383025227,-74.0073510829543 40.7111720596689)))"
18137,230527,"MULTIPOLYGON(((-74.0073510829543 40.713439516049,-74.0064875430734 40.7145732152828,-74.0047604633117 40.7145732152828,-74.0038969234308 40.713439516049,-74.0047604633117 40.712305797511,-74.0064875430734 40.712305797511,-74.0073510829543 40.713439516049)))"
18138,230528,"MULTIPOLYGON(((-74.0073510829543 40.7157068952121,-74.0064875430734 40.7168405558369,-74.0047604633117 40.7168405558369,-74.0038969234308 40.7157068952121,-74.0047604633117 40.7145732152828,-74.0064875430734 40.7145732152828,-74.0073510829543 40.7157068952121)))"
18139,230529,"MULTIPOLYGON(((-74.0073510829543 40.7179741971571,-74.0064875430734 40.7191078191726,-74.0047604633117 40.7191078191726,-74.0038969234308 40.7179741971571,-74.0047604633117 40.7168405558369,-74.0064875430734 40.7168405558369,-74.0073510829543 40.7179741971571)))"
18140,230530,"MULTIPOLYGON(((-74.0073510829543 40.7202414218832,-74.0064875430734 40.7213750052889,-74.0047604633117 40.7213750052889,-74.0038969234308 40.7202414218832,-74.0047604633117 40.7191078191726,-74.0064875430734 40.7191078191726,-74.0073510829543 40.7202414218832)))"
18141,230531,"MULTIPOLYGON(((-74.0073510829543 40.7225085693895,-74.0064875430734 40.7236421141849,-74.0047604633117 40.7236421141849,-74.0038969234308 40.7225085693895,-74.0047604633117 40.7213750052889,-74.0064875430734 40.7213750052889,-74.0073510829543 40.7225085693895)))"
18142,230532,"MULTIPOLYGON(((-74.0073510829543 40.7247756396749,-74.0064875430734 40.7259091458596,-74.0047604633117 40.7259091458596,-74.0038969234308 40.7247756396749,-74.0047604633117 40.7236421141849,-74.0064875430734 40.7236421141849,-74.0073510829543 40.7247756396749)))"
18143,230533,"MULTIPOLYGON(((-74.0073510829543 40.7270426327387,-74.0064875430734 40.7281761003121,-74.0047604633117 40.7281761003121,-74.0038969234308 40.7270426327387,-74.0047604633117 40.7259091458596,-74.0064875430734 40.7259091458596,-74.0073510829543 40.7270426327387)))"
18144,230534,"MULTIPOLYGON(((-74.0073510829543 40.7293095485798,-74.0064875430734 40.7304429775416,-74.0047604633117 40.7304429775416,-74.0038969234308 40.7293095485798,-74.0047604633117 40.7281761003121,-74.0064875430734 40.7281761003121,-74.0073510829543 40.7293095485798)))"
18145,230535,"MULTIPOLYGON(((-74.0073510829543 40.7315763871974,-74.0064875430734 40.7327097775471,-74.0047604633117 40.7327097775471,-74.0038969234308 40.7315763871974,-74.0047604633117 40.7304429775416,-74.0064875430734 40.7304429775416,-74.0073510829543 40.7315763871974)))"
18146,230536,"MULTIPOLYGON(((-74.0073510829543 40.7338431485906,-74.0064875430734 40.7349765003277,-74.0047604633117 40.7349765003277,-74.0038969234308 40.7338431485906,-74.0047604633117 40.7327097775471,-74.0064875430734 40.7327097775471,-74.0073510829543 40.7338431485906)))"
18147,230537,"MULTIPOLYGON(((-74.0073510829543 40.7361098327584,-74.0064875430734 40.7372431458824,-74.0047604633117 40.7372431458824,-74.0038969234308 40.7361098327584,-74.0047604633117 40.7349765003277,-74.0064875430734 40.7349765003277,-74.0073510829543 40.7361098327584)))"
18148,230538,"MULTIPOLYGON(((-74.0073510829543 40.7383764396998,-74.0064875430734 40.7395097142104,-74.0047604633117 40.7395097142104,-74.0038969234308 40.7383764396998,-74.0047604633117 40.7372431458824,-74.0064875430734 40.7372431458824,-74.0073510829543 40.7383764396998)))"
18149,230539,"MULTIPOLYGON(((-74.0073510829543 40.7406429694141,-74.0064875430734 40.7417762053108,-74.0047604633117 40.7417762053108,-74.0038969234308 40.7406429694141,-74.0047604633117 40.7395097142104,-74.0064875430734 40.7395097142104,-74.0073510829543 40.7406429694141)))"
18150,230540,"MULTIPOLYGON(((-74.0073510829543 40.7429094219003,-74.0064875430734 40.7440426191826,-74.0047604633117 40.7440426191826,-74.0038969234308 40.7429094219003,-74.0047604633117 40.7417762053108,-74.0064875430734 40.7417762053108,-74.0073510829543 40.7429094219003)))"
18151,230541,"MULTIPOLYGON(((-74.0073510829543 40.7451757971575,-74.0064875430734 40.7463089558248,-74.0047604633117 40.7463089558248,-74.0038969234308 40.7451757971575,-74.0047604633117 40.7440426191826,-74.0064875430734 40.7440426191826,-74.0073510829543 40.7451757971575)))"
18152,230542,"MULTIPOLYGON(((-74.0073510829543 40.7474420951846,-74.0064875430734 40.7485752152367,-74.0047604633117 40.7485752152367,-74.0038969234308 40.7474420951846,-74.0047604633117 40.7463089558248,-74.0064875430734 40.7463089558248,-74.0073510829543 40.7474420951846)))"
18153,230543,"MULTIPOLYGON(((-74.0073510829543 40.749708315981,-74.0064875430734 40.7508413974173,-74.0047604633117 40.7508413974173,-74.0038969234308 40.749708315981,-74.0047604633117 40.7485752152367,-74.0064875430734 40.7485752152367,-74.0073510829543 40.749708315981)))"
18154,230544,"MULTIPOLYGON(((-74.0073510829543 40.7519744595455,-74.0064875430734 40.7531075023656,-74.0047604633117 40.7531075023656,-74.0038969234308 40.7519744595455,-74.0047604633117 40.7508413974173,-74.0064875430734 40.7508413974173,-74.0073510829543 40.7519744595455)))"
18155,230545,"MULTIPOLYGON(((-74.0073510829543 40.7542405258774,-74.0064875430734 40.7553735300808,-74.0047604633117 40.7553735300808,-74.0038969234308 40.7542405258774,-74.0047604633117 40.7531075023656,-74.0064875430734 40.7531075023656,-74.0073510829543 40.7542405258774)))"
18156,230546,"MULTIPOLYGON(((-74.0073510829543 40.7565065149757,-74.0064875430734 40.7576394805619,-74.0047604633117 40.7576394805619,-74.0038969234308 40.7565065149757,-74.0047604633117 40.7553735300808,-74.0064875430734 40.7553735300808,-74.0073510829543 40.7565065149757)))"
18317,230707,"MULTIPOLYGON(((-74.0047604633117 40.7009675504213,-74.0038969234308 40.7021014619957,-74.002169843669 40.7021014619957,-74.0013063037881 40.7009675504213,-74.002169843669 40.6998336195439,-74.0038969234308 40.6998336195439,-74.0047604633117 40.7009675504213)))"
18318,230708,"MULTIPOLYGON(((-74.0047604633117 40.703235354267,-74.0038969234308 40.7043692272351,-74.002169843669 40.7043692272351,-74.0013063037881 40.703235354267,-74.002169843669 40.7021014619957,-74.0038969234308 40.7021014619957,-74.0047604633117 40.703235354267)))"
18319,230709,"MULTIPOLYGON(((-74.0047604633117 40.7055030808998,-74.0038969234308 40.706636915261,-74.002169843669 40.706636915261,-74.0013063037881 40.7055030808998,-74.002169843669 40.7043692272351,-74.0038969234308 40.7043692272351,-74.0047604633117 40.7055030808998)))"
18320,230710,"MULTIPOLYGON(((-74.0047604633117 40.7077707303186,-74.0038969234308 40.7089045260726,-74.002169843669 40.7089045260726,-74.0013063037881 40.7077707303186,-74.002169843669 40.706636915261,-74.0038969234308 40.706636915261,-74.0047604633117 40.7077707303186)))"
18321,230711,"MULTIPOLYGON(((-74.0047604633117 40.7100383025227,-74.0038969234308 40.7111720596689,-74.002169843669 40.7111720596689,-74.0013063037881 40.7100383025227,-74.002169843669 40.7089045260726,-74.0038969234308 40.7089045260726,-74.0047604633117 40.7100383025227)))"
18322,230712,"MULTIPOLYGON(((-74.0047604633117 40.712305797511,-74.0038969234308 40.713439516049,-74.002169843669 40.713439516049,-74.0013063037881 40.712305797511,-74.002169843669 40.7111720596689,-74.0038969234308 40.7111720596689,-74.0047604633117 40.712305797511)))"
18323,230713,"MULTIPOLYGON(((-74.0047604633117 40.7145732152828,-74.0038969234308 40.7157068952121,-74.002169843669 40.7157068952121,-74.0013063037881 40.7145732152828,-74.002169843669 40.713439516049,-74.0038969234308 40.713439516049,-74.0047604633117 40.7145732152828)))"
18324,230714,"MULTIPOLYGON(((-74.0047604633117 40.7168405558369,-74.0038969234308 40.7179741971571,-74.002169843669 40.7179741971571,-74.0013063037881 40.7168405558369,-74.002169843669 40.7157068952121,-74.0038969234308 40.7157068952121,-74.0047604633117 40.7168405558369)))"
18325,230715,"MULTIPOLYGON(((-74.0047604633117 40.7191078191726,-74.0038969234308 40.7202414218832,-74.002169843669 40.7202414218832,-74.0013063037881 40.7191078191726,-74.002169843669 40.7179741971571,-74.0038969234308 40.7179741971571,-74.0047604633117 40.7191078191726)))"
18326,230716,"MULTIPOLYGON(((-74.0047604633117 40.7213750052889,-74.0038969234308 40.7225085693895,-74.002169843669 40.7225085693895,-74.0013063037881 40.7213750052889,-74.002169843669 40.7202414218832,-74.0038969234308 40.7202414218832,-74.0047604633117 40.7213750052889)))"
18327,230717,"MULTIPOLYGON(((-74.0047604633117 40.7236421141849,-74.0038969234308 40.7247756396749,-74.002169843669 40.7247756396749,-74.0013063037881 40.7236421141849,-74.002169843669 40.7225085693895,-74.0038969234308 40.7225085693895,-74.0047604633117 40.7236421141849)))"
18328,230718,"MULTIPOLYGON(((-74.0047604633117 40.7259091458596,-74.0038969234308 40.7270426327387,-74.002169843669 40.7270426327387,-74.0013063037881 40.7259091458596,-74.002169843669 40.7247756396749,-74.0038969234308 40.7247756396749,-74.0047604633117 40.7259091458596)))"
18329,230719,"MULTIPOLYGON(((-74.0047604633117 40.7281761003121,-74.0038969234308 40.7293095485798,-74.002169843669 40.7293095485798,-74.0013063037881 40.7281761003121,-74.002169843669 40.7270426327387,-74.0038969234308 40.7270426327387,-74.0047604633117 40.7281761003121)))"
18330,230720,"MULTIPOLYGON(((-74.0047604633117 40.7304429775416,-74.0038969234308 40.7315763871974,-74.002169843669 40.7315763871974,-74.0013063037881 40.7304429775416,-74.002169843669 40.7293095485798,-74.0038969234308 40.7293095485798,-74.0047604633117 40.7304429775416)))"
18331,230721,"MULTIPOLYGON(((-74.0047604633117 40.7327097775471,-74.0038969234308 40.7338431485906,-74.002169843669 40.7338431485906,-74.0013063037881 40.7327097775471,-74.002169843669 40.7315763871974,-74.0038969234308 40.7315763871974,-74.0047604633117 40.7327097775471)))"
18332,230722,"MULTIPOLYGON(((-74.0047604633117 40.7349765003277,-74.0038969234308 40.7361098327584,-74.002169843669 40.7361098327584,-74.0013063037881 40.7349765003277,-74.002169843669 40.7338431485906,-74.0038969234308 40.7338431485906,-74.0047604633117 40.7349765003277)))"
18333,230723,"MULTIPOLYGON(((-74.0047604633117 40.7372431458824,-74.0038969234308 40.7383764396998,-74.002169843669 40.7383764396998,-74.0013063037881 40.7372431458824,-74.002169843669 40.7361098327584,-74.0038969234308 40.7361098327584,-74.0047604633117 40.7372431458824)))"
18334,230724,"MULTIPOLYGON(((-74.0047604633117 40.7395097142104,-74.0038969234308 40.7406429694141,-74.002169843669 40.7406429694141,-74.0013063037881 40.7395097142104,-74.002169843669 40.7383764396998,-74.0038969234308 40.7383764396998,-74.0047604633117 40.7395097142104)))"
18335,230725,"MULTIPOLYGON(((-74.0047604633117 40.7417762053108,-74.0038969234308 40.7429094219003,-74.002169843669 40.7429094219003,-74.0013063037881 40.7417762053108,-74.002169843669 40.7406429694141,-74.0038969234308 40.7406429694141,-74.0047604633117 40.7417762053108)))"
18336,230726,"MULTIPOLYGON(((-74.0047604633117 40.7440426191826,-74.0038969234308 40.7451757971575,-74.002169843669 40.7451757971575,-74.0013063037881 40.7440426191826,-74.002169843669 40.7429094219003,-74.0038969234308 40.7429094219003,-74.0047604633117 40.7440426191826)))"
18337,230727,"MULTIPOLYGON(((-74.0047604633117 40.7463089558248,-74.0038969234308 40.7474420951846,-74.002169843669 40.7474420951846,-74.0013063037881 40.7463089558248,-74.002169843669 40.7451757971575,-74.0038969234308 40.7451757971575,-74.0047604633117 40.7463089558248)))"
18338,230728,"MULTIPOLYGON(((-74.0047604633117 40.7485752152367,-74.0038969234308 40.749708315981,-74.002169843669 40.749708315981,-74.0013063037881 40.7485752152367,-74.002169843669 40.7474420951846,-74.0038969234308 40.7474420951846,-74.0047604633117 40.7485752152367)))"
18339,230729,"MULTIPOLYGON(((-74.0047604633117 40.7508413974173,-74.0038969234308 40.7519744595455,-74.002169843669 40.7519744595455,-74.0013063037881 40.7508413974173,-74.002169843669 40.749708315981,-74.0038969234308 40.749708315981,-74.0047604633117 40.7508413974173)))"
18340,230730,"MULTIPOLYGON(((-74.0047604633117 40.7531075023656,-74.0038969234308 40.7542405258774,-74.002169843669 40.7542405258774,-74.0013063037881 40.7531075023656,-74.002169843669 40.7519744595455,-74.0038969234308 40.7519744595455,-74.0047604633117 40.7531075023656)))"
18341,230731,"MULTIPOLYGON(((-74.0047604633117 40.7553735300808,-74.0038969234308 40.7565065149757,-74.002169843669 40.7565065149757,-74.0013063037881 40.7553735300808,-74.002169843669 40.7542405258774,-74.0038969234308 40.7542405258774,-74.0047604633117 40.7553735300808)))"
18342,230732,"MULTIPOLYGON(((-74.0047604633117 40.7576394805619,-74.0038969234308 40.7587724268394,-74.002169843669 40.7587724268394,-74.0013063037881 40.7576394805619,-74.002169843669 40.7565065149757,-74.0038969234308 40.7565065149757,-74.0047604633117 40.7576394805619)))"
18343,230733,"MULTIPOLYGON(((-74.0047604633117 40.7599053538081,-74.0038969234308 40.7610382614678,-74.002169843669 40.7610382614678,-74.0013063037881 40.7599053538081,-74.002169843669 40.7587724268394,-74.0038969234308 40.7587724268394,-74.0047604633117 40.7599053538081)))"
18344,230734,"MULTIPOLYGON(((-74.0047604633117 40.7621711498184,-74.0038969234308 40.7633040188598,-74.002169843669 40.7633040188598,-74.0013063037881 40.7621711498184,-74.002169843669 40.7610382614678,-74.0038969234308 40.7610382614678,-74.0047604633117 40.7621711498184)))"
18345,230735,"MULTIPOLYGON(((-74.0047604633117 40.7644368685919,-74.0038969234308 40.7655696990145,-74.002169843669 40.7655696990145,-74.0013063037881 40.7644368685919,-74.002169843669 40.7633040188598,-74.0038969234308 40.7633040188598,-74.0047604633117 40.7644368685919)))"
18346,230736,"MULTIPOLYGON(((-74.0047604633117 40.7667025101277,-74.0038969234308 40.7678353019311,-74.002169843669 40.7678353019311,-74.0013063037881 40.7667025101277,-74.002169843669 40.7655696990145,-74.0038969234308 40.7655696990145,-74.0047604633117 40.7667025101277)))"
18347,230737,"MULTIPOLYGON(((-74.0047604633117 40.7689680744248,-74.0038969234308 40.7701008276087,-74.002169843669 40.7701008276087,-74.0013063037881 40.7689680744248,-74.002169843669 40.7678353019311,-74.0038969234308 40.7678353019311,-74.0047604633117 40.7689680744248)))"
18348,230738,"MULTIPOLYGON(((-74.0047604633117 40.7712335614825,-74.0038969234308 40.7723662760462,-74.002169843669 40.7723662760462,-74.0013063037881 40.7712335614825,-74.002169843669 40.7701008276087,-74.0038969234308 40.7701008276087,-74.0047604633117 40.7712335614825)))"
18349,230739,"MULTIPOLYGON(((-74.0047604633117 40.7734989712998,-74.0038969234308 40.7746316472429,-74.002169843669 40.7746316472429,-74.0013063037881 40.7734989712998,-74.002169843669 40.7723662760462,-74.0038969234308 40.7723662760462,-74.0047604633117 40.7734989712998)))"
